Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,total_units_credited,total_units_enrolled,total_units_evaluations,total_units_approved,total_units_grade,total_units_without_evaluations,Status
Single,5,1,Business and Management,1,Secondary Education,126.0,Europe,Secondary Education,Basic Education,Service Workers,Manual Labor,117.3,1,0,0,1,Female,No,19,No,13.9,-0.3,0.79,0,10,21,6,10.65,0,Enrolled
Married,39,2,Other,1,Secondary Education,133.1,South America,Basic Education,Secondary Education,Manual Labor,Manual Labor,130.0,0,0,0,1,Female,No,30,Yes,9.4,-0.8,-3.12,0,12,0,0,0.0,0,Dropout
Single,51,1,Health and Social Sciences,1,Secondary Education,129.0,Europe,Basic Education,Basic Education,Technical and Administrative,Professional,137.8,1,0,0,1,Female,Yes,20,No,11.1,0.6,2.02,2,15,16,15,15.826825396825395,0,Graduate
Single,17,1,Health and Social Sciences,1,Secondary Education,140.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,136.5,1,0,0,1,Female,Yes,18,No,12.4,0.5,1.79,0,15,16,15,14.819285714285714,0,Graduate
Divorced,39,1,Business and Management,0,Secondary Education,133.1,Europe,Basic Education,Basic Education,Service Workers,Service,138.7,0,0,0,1,Female,No,31,No,10.8,1.4,1.74,0,10,13,6,11.166666666666668,0,Dropout
Single,17,1,Health and Social Sciences,1,Secondary Education,134.0,Europe,Secondary Education,Secondary Education,Manual Labor,Service,124.9,1,0,0,1,Female,No,19,No,7.6,2.6,0.32,0,12,22,7,11.625,0,Dropout
Divorced,39,1,Health and Social Sciences,0,Secondary Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,140.0,0,0,0,1,Female,Yes,43,No,8.9,1.4,3.51,0,11,11,0,0.0,0,Dropout
Single,17,2,Health and Social Sciences,1,Secondary Education,132.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,122.6,1,0,0,1,Female,Yes,20,No,13.9,-0.3,0.79,0,12,12,12,13.583333333333332,0,Graduate
Single,1,2,Health and Social Sciences,1,Secondary Education,131.0,Europe,Secondary Education,Secondary Education,Service Workers,Manual Labor,129.5,1,0,0,1,Female,Yes,19,No,9.4,-0.8,-3.12,0,16,16,16,13.9475,0,Graduate
Single,1,1,Other,1,Secondary Education,133.1,Europe,Higher Education,Secondary Education,Professional,Manual Labor,155.0,0,0,0,1,Female,No,22,No,9.4,-0.8,-3.12,0,10,11,3,5.666666666666667,0,Dropout
Single,1,1,Health and Social Sciences,0,Secondary Education,133.1,Europe,Higher Education,Secondary Education,Professional,Manual Labor,100.0,0,0,0,1,Female,No,26,No,16.2,0.3,-0.92,4,15,18,14,12.517857142857142,0,Graduate
Single,18,1,Business and Management,1,Secondary Education,160.0,Europe,Secondary Education,Secondary Education,Service Workers,Manual Labor,137.6,1,0,0,1,Female,Yes,19,No,10.8,1.4,1.74,0,10,14,10,11.925,0,Graduate
Single,7,1,Health and Social Sciences,1,Higher Education,120.0,Europe,Secondary Education,Higher Education,Technical and Administrative,Professional,120.0,1,0,0,1,Female,No,29,No,12.7,3.7,-1.7,0,16,16,12,12.25,2,Dropout
Single,15,1,Health and Social Sciences,1,Secondary Education,114.0,Africa,Higher Education,Secondary Education,Professional,Service,114.0,0,0,0,1,Female,No,20,Yes,8.9,1.4,3.51,0,14,26,2,5.833333333333333,6,Enrolled
Divorced,1,1,Business and Management,0,Secondary Education,140.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,139.0,0,0,0,1,Female,Yes,38,No,9.4,-0.8,-3.12,0,10,15,10,11.2,0,Enrolled
Single,39,1,Other,1,Secondary Education,100.0,Europe,Basic Education,Basic Education,Manual Labor,Service,110.0,0,0,0,1,Female,No,41,No,15.5,2.8,-4.06,11,24,39,21,12.266666666666666,0,Graduate
Single,1,6,Health and Social Sciences,1,Secondary Education,139.0,Europe,Secondary Education,Basic Education,Technical and Administrative,Manual Labor,128.5,1,0,0,1,Female,No,19,No,12.7,3.7,-1.7,0,16,20,12,13.066666666666668,0,Dropout
Single,1,1,Engineering and Technology,1,Secondary Education,136.0,Europe,Secondary Education,Basic Education,Technical and Administrative,Service,132.2,0,0,1,1,Female,No,19,No,10.8,1.4,1.74,0,12,14,12,13.854166666666668,0,Graduate
Divorced,7,1,Health and Social Sciences,1,Higher Education,130.0,Europe,Higher Education,Secondary Education,Professional,Professional,130.0,0,0,0,1,Female,No,43,No,16.2,0.3,-0.92,0,14,14,3,6.916666666666667,1,Dropout
Single,17,1,Other,1,Secondary Education,145.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,129.3,1,0,0,1,Female,No,19,No,10.8,1.4,1.74,0,10,10,10,12.5,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,133.1,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,128.2,1,0,0,1,Male,Yes,19,No,8.9,1.4,3.51,10,23,27,22,13.075757575757576,0,Enrolled
Single,1,6,Health and Social Sciences,1,Secondary Education,146.0,Europe,Higher Education,Secondary Education,Technical and Administrative,Manual Labor,130.3,1,0,0,1,Male,No,18,No,9.4,-0.8,-3.12,0,16,16,16,13.74625,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,159.0,Europe,Higher Education,Higher Education,Professional,Professional,162.5,1,0,0,1,Male,No,19,No,16.2,0.3,-0.92,0,0,0,0,0.0,0,Dropout
Married,39,1,Health and Social Sciences,0,Basic Education,133.1,Europe,Other,Other,Student,Student,130.0,0,0,0,1,Male,No,38,No,9.4,-0.8,-3.12,0,12,0,0,0.0,0,Dropout
Married,7,1,Other,1,Higher Education,110.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Manual Labor,110.0,1,0,0,1,Male,No,37,No,16.2,0.3,-0.92,0,12,15,0,0.0,0,Dropout
Single,39,1,Other,1,Secondary Education,120.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,142.3,1,0,0,1,Female,Yes,26,No,10.8,1.4,1.74,0,12,16,11,13.916666666666668,0,Graduate
Single,17,1,Health and Social Sciences,1,Secondary Education,130.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,122.0,1,0,0,1,Female,Yes,21,No,12.7,3.7,-1.7,0,12,21,6,10.7,0,Enrolled
Single,1,3,Health and Social Sciences,1,Secondary Education,158.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,153.6,1,0,0,1,Female,Yes,18,No,8.9,1.4,3.51,0,12,15,12,15.476190476190476,0,Graduate
Single,1,1,Other,1,Secondary Education,122.0,Europe,Higher Education,Secondary Education,Professional,Professional,112.9,0,0,0,1,Female,No,18,No,16.2,0.3,-0.92,0,14,16,14,11.857142857142858,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,140.0,Europe,Higher Education,Secondary Education,Professional,Service,124.1,0,0,0,1,Female,No,18,No,9.4,-0.8,-3.12,0,10,17,10,14.05,2,Graduate
Single,17,1,Health and Social Sciences,1,Secondary Education,136.0,Europe,Basic Education,Secondary Education,Manual Labor,Service,129.7,0,0,0,1,Female,No,19,No,15.5,2.8,-4.06,0,12,13,12,12.94047619047619,0,Graduate
Single,1,1,Other,1,Secondary Education,111.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,110.0,1,0,0,1,Female,No,18,No,11.1,0.6,2.02,0,12,14,11,12.3,0,Graduate
Single,17,2,Health and Social Sciences,1,Secondary Education,145.0,Europe,Higher Education,Basic Education,Technical and Administrative,Manual Labor,136.3,1,0,0,1,Female,No,18,No,12.7,3.7,-1.7,0,16,24,14,12.285714285714286,0,Enrolled
Single,17,1,Health and Social Sciences,1,Secondary Education,133.1,Europe,Basic Education,Basic Education,Service Workers,Manual Labor,146.0,0,0,1,1,Female,Yes,19,No,8.9,1.4,3.51,0,12,13,12,12.833333333333332,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,140.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,129.9,0,0,0,1,Female,No,19,No,16.2,0.3,-0.92,0,15,0,0,0.0,0,Dropout
Single,1,1,Health and Social Sciences,1,Secondary Education,140.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,140.9,1,0,0,1,Female,Yes,18,No,12.7,3.7,-1.7,0,12,17,10,12.928571428571429,0,Graduate
Married,1,1,Health and Social Sciences,1,Secondary Education,156.0,Europe,Secondary Education,Secondary Education,Manual Labor,Service,135.5,0,0,0,1,Female,No,18,No,12.7,3.7,-1.7,0,16,16,14,13.9,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,132.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,122.0,1,0,0,1,Female,Yes,20,No,10.8,1.4,1.74,0,16,16,14,13.817142857142857,0,Graduate
Single,53,1,Health and Social Sciences,1,Higher Education,140.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,140.0,0,0,0,1,Female,Yes,22,No,8.9,1.4,3.51,3,15,20,13,13.094642857142858,0,Graduate
Single,1,1,Other,1,Secondary Education,164.0,Europe,Other,Secondary Education,Student,Student,163.0,0,0,0,1,Female,No,18,No,7.6,2.6,0.32,0,12,0,0,0.0,0,Dropout
Single,17,4,Health and Social Sciences,1,Secondary Education,113.0,Europe,Basic Education,Secondary Education,Manual Labor,Manual Labor,107.4,1,0,0,1,Female,Yes,19,No,12.4,0.5,1.79,0,12,12,12,12.166666666666666,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,122.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,114.3,1,0,0,0,Female,Yes,20,No,7.6,2.6,0.32,0,12,24,7,11.291666666666668,0,Dropout
Single,43,1,Engineering and Technology,1,Secondary Education,150.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,140.8,0,0,0,1,Female,No,19,No,10.8,1.4,1.74,1,12,14,11,12.575,0,Enrolled
Single,1,2,Other,1,Secondary Education,135.0,Europe,Basic Education,Basic Education,Service Workers,Service,126.3,1,1,0,1,Female,Yes,20,No,8.9,1.4,3.51,0,12,13,12,14.619047619047619,0,Graduate
Single,39,1,Health and Social Sciences,1,Secondary Education,133.1,Europe,Higher Education,Secondary Education,Professional,Manual Labor,110.0,0,0,0,1,Female,No,28,No,11.1,0.6,2.02,0,12,29,8,12.0,0,Dropout
Single,1,2,Health and Social Sciences,1,Secondary Education,122.0,Europe,Secondary Education,Secondary Education,Manual Labor,Service,126.2,0,0,0,1,Female,No,19,No,12.4,0.5,1.79,0,12,26,9,13.333333333333332,0,Graduate
Single,42,1,Other,1,Other,140.0,Europe,Secondary Education,Secondary Education,Service Workers,Service,140.0,0,0,0,1,Female,No,22,No,15.5,2.8,-4.06,0,12,22,10,13.119047619047619,0,Enrolled
Single,1,1,Health and Social Sciences,1,Secondary Education,138.0,Europe,Secondary Education,Higher Education,Manual Labor,Professional,123.0,1,0,0,1,Female,No,19,No,15.5,2.8,-4.06,1,12,23,12,14.08173076923077,0,Graduate
Single,1,3,Other,1,Secondary Education,130.0,Europe,Secondary Education,Secondary Education,Service Workers,Service,157.0,1,0,0,0,Female,No,18,No,13.9,-0.3,0.79,0,12,0,0,0.0,0,Dropout
Single,5,1,Other,1,Secondary Education,157.0,Europe,Higher Education,Higher Education,Professional,Professional,149.7,1,0,0,1,Female,No,18,No,8.9,1.4,3.51,0,12,12,12,14.916666666666668,0,Graduate
Single,43,1,Other,1,Secondary Education,140.0,Europe,Higher Education,Secondary Education,Professional,Professional,140.0,1,0,0,1,Female,No,22,No,12.7,3.7,-1.7,0,10,20,9,12.767857142857142,0,Graduate
Single,53,1,Health and Social Sciences,1,Higher Education,170.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Manual Labor,170.0,0,0,0,1,Female,No,20,No,8.9,1.4,3.51,11,20,22,20,15.623931623931623,0,Graduate
Single,39,1,Business and Management,0,Secondary Education,150.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,130.2,0,0,0,1,Female,Yes,24,No,16.2,0.3,-0.92,0,10,16,10,12.517857142857142,1,Graduate
Single,17,1,Engineering and Technology,1,Secondary Education,146.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,135.5,1,0,1,1,Female,No,22,No,11.1,0.6,2.02,22,34,41,23,11.541666666666668,0,Enrolled
Single,43,1,Health and Social Sciences,0,Secondary Education,120.0,Europe,Basic Education,Secondary Education,Service Workers,Service,118.3,0,0,0,1,Female,No,20,No,12.7,3.7,-1.7,2,12,13,11,13.083333333333332,0,Enrolled
Single,1,1,Health and Social Sciences,1,Secondary Education,118.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,116.3,1,0,0,1,Female,Yes,20,No,12.7,3.7,-1.7,0,15,20,15,11.922569444444445,0,Graduate
Married,7,1,Health and Social Sciences,0,Higher Education,120.0,Europe,Basic Education,Secondary Education,Manual Labor,Manual Labor,120.0,0,0,0,0,Female,No,35,No,10.8,1.4,1.74,0,12,0,0,0.0,0,Dropout
Single,1,1,Other,1,Secondary Education,154.0,Europe,Secondary Education,Secondary Education,Service Workers,Manual Labor,154.7,0,0,0,1,Female,Yes,18,No,9.4,-0.8,-3.12,0,10,11,10,12.2,0,Graduate
Single,17,2,Health and Social Sciences,1,Secondary Education,139.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,132.7,1,0,0,1,Female,No,19,No,9.4,-0.8,-3.12,0,12,16,12,11.416666666666666,0,Graduate
Single,18,1,Health and Social Sciences,1,Secondary Education,136.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,130.8,0,0,0,1,Female,No,18,No,16.2,0.3,-0.92,0,15,16,15,14.32857142857143,0,Graduate
Single,1,2,Health and Social Sciences,1,Secondary Education,130.0,Europe,Secondary Education,Basic Education,Technical and Administrative,Manual Labor,122.7,1,0,0,1,Female,No,18,No,7.6,2.6,0.32,0,12,23,8,10.875,0,Dropout
Married,39,1,Health and Social Sciences,1,Basic Education,133.1,Europe,Secondary Education,Higher Education,Technical and Administrative,Manual Labor,130.0,0,0,0,1,Female,No,31,No,9.4,-0.8,-3.12,0,12,14,12,13.083333333333332,0,Enrolled
Single,17,1,Health and Social Sciences,1,Secondary Education,133.0,Europe,Secondary Education,Secondary Education,Service Workers,Manual Labor,123.6,0,0,0,1,Female,Yes,19,No,15.5,2.8,-4.06,0,12,14,12,13.75,0,Graduate
Single,18,1,Health and Social Sciences,1,Secondary Education,143.0,Europe,Basic Education,Basic Education,Technical and Administrative,Manual Labor,116.5,1,0,0,1,Female,Yes,20,No,15.5,2.8,-4.06,0,15,18,15,12.84375,0,Graduate
Single,17,3,Health and Social Sciences,1,Secondary Education,117.0,Europe,Secondary Education,Basic Education,Service Workers,Manual Labor,111.1,0,0,0,1,Female,No,21,No,15.5,2.8,-4.06,0,12,0,0,0.0,0,Dropout
Single,1,3,Health and Social Sciences,1,Secondary Education,145.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,136.3,1,0,0,1,Female,Yes,18,No,12.7,3.7,-1.7,0,16,16,14,13.971428571428572,0,Graduate
Single,1,5,Engineering and Technology,1,Secondary Education,134.0,Europe,Other,Secondary Education,Service Workers,Manual Labor,129.8,1,0,0,1,Female,No,18,No,9.4,-0.8,-3.12,0,12,7,2,5.5,0,Dropout
Married,39,1,Business and Management,0,Secondary Education,170.0,Europe,Basic Education,Secondary Education,Technical and Administrative,Manual Labor,134.7,0,0,0,1,Female,No,33,No,10.8,1.4,1.74,0,10,11,10,14.066666666666666,0,Graduate
Single,1,2,Other,1,Secondary Education,143.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,131.8,1,0,0,1,Female,Yes,18,No,12.4,0.5,1.79,0,12,14,11,13.185714285714287,0,Enrolled
Single,1,1,Engineering and Technology,1,Secondary Education,140.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,126.8,1,0,0,0,Female,Yes,18,No,12.7,3.7,-1.7,0,0,0,0,0.0,0,Dropout
Single,1,1,Health and Social Sciences,1,Secondary Education,131.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,130.7,0,0,1,1,Female,No,21,No,10.8,1.4,1.74,0,10,22,6,11.25,1,Enrolled
Single,17,3,Health and Social Sciences,1,Secondary Education,115.0,Europe,Basic Education,Secondary Education,Service Workers,Service,109.8,1,0,0,1,Female,No,19,No,10.8,1.4,1.74,0,12,16,8,11.625,0,Enrolled
Single,7,1,Business and Management,0,Higher Education,130.0,Europe,Higher Education,Secondary Education,Professional,Professional,133.9,0,0,0,1,Female,No,28,No,16.2,0.3,-0.92,0,10,14,10,13.428571428571427,0,Graduate
Married,39,1,Business and Management,1,Secondary Education,130.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,109.9,0,0,0,0,Female,No,29,No,12.7,3.7,-1.7,0,9,4,0,0.0,0,Dropout
Single,44,1,Other,1,Other,160.0,Europe,Secondary Education,Basic Education,Technical and Administrative,Professional,160.0,1,0,1,0,Female,No,36,No,12.4,0.5,1.79,3,12,17,9,13.333333333333332,0,Dropout
Single,39,1,Health and Social Sciences,0,Basic Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,106.5,0,0,0,1,Female,Yes,32,No,12.7,3.7,-1.7,0,12,14,12,13.0,0,Graduate
Single,39,1,Health and Social Sciences,1,Secondary Education,130.0,Europe,Basic Education,Basic Education,Service Workers,Manual Labor,120.0,1,0,0,1,Female,Yes,25,No,9.4,-0.8,-3.12,0,16,22,14,13.29,6,Enrolled
Married,43,1,Business and Management,0,Secondary Education,140.0,Europe,Basic Education,Basic Education,Technical and Administrative,Service,107.8,0,0,0,1,Female,No,33,No,7.6,2.6,0.32,15,20,28,17,10.409722222222221,0,Enrolled
Married,43,1,Health and Social Sciences,0,Basic Education,133.1,Europe,Other,Other,Student,Student,100.0,0,0,0,0,Female,No,34,No,9.4,-0.8,-3.12,5,14,28,4,12.5,1,Dropout
Married,39,1,Health and Social Sciences,0,Secondary Education,150.0,Europe,Other,Other,Student,Student,112.5,0,0,0,1,Female,No,33,No,7.6,2.6,0.32,1,12,17,11,11.283333333333333,0,Graduate
Single,43,1,Business and Management,0,Secondary Education,140.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,135.5,0,0,1,0,Female,No,29,No,16.2,0.3,-0.92,0,10,27,5,12.925,3,Dropout
Single,1,1,Health and Social Sciences,1,Secondary Education,145.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,145.0,0,0,0,1,Female,No,18,No,12.4,0.5,1.79,0,15,23,6,6.930833333333333,1,Dropout
Single,1,1,Other,1,Secondary Education,126.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,119.0,0,0,0,1,Female,Yes,18,No,15.5,2.8,-4.06,0,12,13,12,12.154761904761905,0,Graduate
Married,7,1,Health and Social Sciences,1,Higher Education,130.0,Europe,Basic Education,Secondary Education,Technical and Administrative,Service,130.0,0,0,0,1,Female,No,38,No,16.2,0.3,-0.92,0,12,32,10,14.125,0,Graduate
Single,1,4,Health and Social Sciences,1,Secondary Education,135.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,126.3,1,0,0,1,Female,Yes,19,No,7.6,2.6,0.32,0,14,14,12,15.433333333333332,0,Graduate
Divorced,39,1,Health and Social Sciences,0,Basic Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,113.5,0,0,0,1,Female,Yes,39,No,11.1,0.6,2.02,0,12,12,12,14.666666666666668,0,Graduate
Single,43,1,Business and Management,0,Higher Education,120.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,120.0,0,0,0,1,Female,No,37,No,12.7,3.7,-1.7,18,26,36,23,11.598484848484848,0,Graduate
Single,17,2,Health and Social Sciences,1,Secondary Education,120.0,Europe,Basic Education,Basic Education,Service Workers,Service,111.3,1,0,0,1,Female,No,32,No,16.2,0.3,-0.92,0,15,15,0,0.0,0,Dropout
Single,18,1,Health and Social Sciences,1,Secondary Education,147.0,Europe,Basic Education,Other,Technical and Administrative,Student,130.2,0,0,0,1,Female,No,18,No,10.8,1.4,1.74,0,7,1,0,0.0,1,Dropout
Single,43,1,Health and Social Sciences,1,Secondary Education,149.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Manual Labor,140.2,1,1,0,1,Female,No,20,No,12.7,3.7,-1.7,1,15,17,15,12.479166666666668,0,Enrolled
Single,1,5,Engineering and Technology,1,Secondary Education,124.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,113.9,1,0,0,1,Female,No,20,No,7.6,2.6,0.32,0,12,12,12,11.666666666666666,0,Graduate
Single,17,1,Health and Social Sciences,1,Secondary Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,99.0,1,0,0,1,Female,Yes,23,No,8.9,1.4,3.51,0,12,14,12,13.547619047619047,0,Graduate
